#Wave		#Intensity
928.962891	131.782364
928.201172	135.076920
927.437500	121.866180
926.675781	115.248138
925.914063	102.049797
925.150391	105.313782
924.388672	101.995712
923.625000	82.232864
922.861328	92.076508
922.097656	88.764671
921.333984	88.741333
920.570313	88.718040
919.806641	95.264778
919.042969	75.535065
918.277344	65.665512
917.513672	95.190170
916.748047	75.476006
915.982422	65.614265
915.218750	72.156975
914.453125	81.975334
913.687500	91.788643
912.919922	91.764961
912.154297	58.976570
911.388672	78.615204
910.621094	72.045441
909.855469	68.753029
909.087891	78.554794
908.322266	85.079292
907.554688	75.243263
906.787109	55.600430
906.019531	65.395653
905.251953	65.379066
904.482422	71.898758
903.714844	71.880585
902.947266	68.595970
902.177734	55.516079
901.410156	75.091095
900.640625	71.808228
899.871094	81.579803
899.101563	55.460381
898.332031	68.492760
897.562500	68.475677
896.792969	81.498360
896.021484	61.923351
895.251953	61.907982
894.480469	84.695190
893.710938	74.904129
892.939453	58.606140
892.167969	84.632439
891.396484	68.340141
890.625000	71.576828
889.853516	74.811958
889.082031	81.297417
888.310547	55.268723
887.537109	74.757065
886.765625	81.237869
885.992188	71.471916
885.220703	64.958679
884.447266	48.707184
883.673828	61.680817
882.900391	74.648186
882.126953	77.874947
881.353516	48.660107
880.580078	64.864517
879.804688	55.121586
879.031250	55.108356
878.255859	68.058716
877.482422	71.282547
876.707031	55.068810
875.931641	80.964226
875.156250	77.707146
874.380859	74.451637
873.605469	64.725182
872.830078	67.945335
872.054688	67.929253
871.277344	74.381119
870.501953	67.897171
869.724609	71.113609
868.949219	61.401852
868.171875	77.542015
867.394531	64.603188
866.617188	74.276268
865.839844	45.201073
865.062500	61.329987
864.285156	58.088547
863.505859	58.075027
862.728516	58.061527
861.949219	64.497833
861.171875	61.258743
860.392578	70.914764
859.613281	61.230419
858.835938	67.660110
858.056641	38.654015
857.277344	86.951523
856.496094	64.393738
855.716797	54.722126
854.937500	57.927803
854.156250	64.349503
853.376953	64.334808
852.595703	54.672115
851.816406	54.659668
851.035156	77.149040
850.253906	67.490082
849.472656	51.409359
848.691406	54.610073
847.910156	57.809357
847.128906	61.007214
846.345703	57.783276
845.564453	67.398643
844.781250	70.592232
844.000000	70.576378
843.216797	80.182449
842.433594	48.098701
841.650391	83.352440
840.867188	60.897800
840.083984	48.066490
839.300781	57.666946
838.517578	67.263145
837.734375	60.843620
836.949219	54.426960
836.166016	57.615784
835.380859	80.004227
834.597656	57.590321
833.812500	57.577621
833.027344	57.564941
832.242188	63.946980
831.457031	76.719521
830.671875	60.722961
829.886719	60.709660
829.099609	95.836388
828.314453	86.233902
827.529297	76.635635
826.742188	70.234024
825.955078	67.026978
825.169922	70.203476
824.382813	82.949738
823.595703	60.603977
822.808594	73.346825
822.021484	54.201149
821.234375	82.877975
820.445313	70.112396
819.658203	66.911049
818.871094	60.525547
818.082031	66.882286
817.294922	66.867935
816.505859	57.303089
815.716797	54.108002
814.927734	66.825005
814.138672	69.992203
813.349609	63.615711
812.560547	54.061836
811.771484	63.588634
810.982422	66.753883
810.191406	50.849308
809.402344	57.193348
808.611328	73.064919
807.822266	73.049477
807.031250	47.630901
806.240234	63.494476
805.449219	60.307045
804.658203	47.600807
803.867188	50.763527
803.076172	57.096981
802.285156	69.770569
801.494141	66.585228
800.701172	72.911430
799.910156	72.896194
799.117188	60.206032
798.326172	50.689251
797.533203	47.511280
796.740234	50.668159
795.947266	66.488144
795.154297	53.812572
794.361328	75.954948
793.568359	56.954418
792.775391	50.615681
791.980469	47.442402
791.187500	47.432613
790.394531	60.068932
789.599609	53.734821
788.804688	60.044220
788.011719	72.670181
787.216797	60.019569
786.421875	37.899330
785.626953	59.994987
784.832031	41.040810
784.037109	56.814125
783.240234	59.958229
782.445313	47.325798
781.650391	41.007339
780.853516	47.306538
780.058594	50.450054
779.261719	63.049770
778.464844	44.125893
777.667969	50.419376
776.871094	37.806881
776.076172	44.099113
775.277344	66.135315
774.480469	53.527313
773.683594	56.664558
772.886719	50.358360
772.087891	50.348232
771.291016	34.607456
770.492188	37.746014
769.695313	53.462799
768.896484	53.452091
768.097656	50.297787
767.298828	40.858784
766.500000	40.850624
765.701172	43.984203
764.902344	50.257645
764.103516	43.966686
763.304688	69.076759
762.503906	47.088432
761.705078	50.217690
760.904297	47.069748
760.105469	40.785698
759.304688	53.324585
758.503906	53.314041
757.703125	28.219503
756.902344	43.888340
756.101563	34.476894
755.300781	31.336456
754.500000	43.862404
753.699219	50.118599
752.896484	56.372345
752.095703	28.180639
751.294922	37.566814
750.492188	43.819363
749.689453	31.293417
748.886719	25.029837
748.085938	50.049889
747.283203	34.402580
746.480469	43.776558
745.677734	31.262873
744.875000	34.382462
744.070313	28.125631
743.267578	37.493549
742.464844	43.733978
741.660156	31.232491
740.857422	31.226435
740.052734	34.342422
739.248047	43.700073
738.443359	37.449959
737.640625	46.803398
736.835938	40.555111
736.031250	43.666306
735.226563	31.184204
734.419922	37.413834
733.615234	52.992725
732.810547	59.215771
732.003906	43.624287
731.199219	52.962173
730.392578	40.492710
729.587891	43.599171
728.781250	46.704449
727.974609	34.243370
727.167969	40.461693
726.361328	40.453957
725.554688	49.779972
724.748047	40.438507
723.941406	49.760975
723.132813	43.532555
722.326172	37.306511
721.519531	34.191124
720.710938	59.046162
719.902344	34.178123
719.095703	43.491165
718.287109	27.953300
717.478516	37.264000
716.669922	46.571171
715.861328	34.145721
715.052734	40.346397
714.244141	55.853676
713.435547	55.843121
712.625000	37.221714
711.816406	34.113464
711.007813	49.610226
710.197266	43.400764
709.386719	37.193645
708.578125	43.384418
707.767578	34.081345
706.957031	43.368099
706.146484	43.359951
705.335938	49.544926
704.525391	61.919533
703.714844	55.717129
702.904297	58.801502
702.091797	55.696251
701.281250	46.404854
700.468750	40.210018
699.658203	46.387501
698.845703	34.011143
698.035156	34.004791
697.222656	61.815353
696.410156	58.713634
695.597656	58.702690
694.785156	58.691750
693.972656	61.769287
693.160156	43.230453
692.345703	52.484360
691.533203	49.387863
690.720703	43.206352
689.906250	55.540707
