#Wave		#Intensity
928.992188	121.899391
928.230469	118.604813
927.468750	98.810989
926.707031	121.834442
925.943359	79.006752
925.181641	88.859016
924.417969	108.576706
923.656250	65.786674
922.892578	72.346245
922.128906	85.477585
921.365234	52.587761
920.601563	59.145702
919.837891	62.415215
919.072266	62.398888
918.308594	78.799065
917.542969	62.366333
916.779297	68.913277
916.013672	62.333908
915.248047	65.597626
914.482422	68.859673
913.716797	81.954620
912.951172	65.546783
912.185547	68.806396
911.419922	72.064354
910.652344	62.221424
909.886719	75.301369
909.119141	68.735840
908.351563	62.173687
907.583984	62.157837
906.816406	58.871384
906.048828	58.856426
905.281250	62.110470
904.513672	45.754021
903.746094	65.346359
902.976563	68.596359
902.208984	55.516396
901.439453	68.561829
900.669922	68.544609
899.902344	62.001007
899.132813	71.772667
898.363281	48.923683
897.593750	55.433010
896.822266	52.159248
896.052734	55.405422
895.283203	65.166672
894.511719	68.408043
893.742188	68.391121
892.970703	52.094646
892.199219	61.847137
891.427734	78.103462
890.656250	52.056175
889.884766	81.317810
889.113281	78.045975
888.341797	55.269039
887.568359	58.505867
886.796875	55.242065
886.023438	68.223587
885.250000	64.959045
884.478516	55.201790
883.705078	51.942039
882.931641	61.666248
882.158203	71.385780
881.384766	48.660385
880.609375	68.108131
879.835938	68.091759
879.062500	71.317108
878.287109	68.059105
877.511719	77.763222
876.738281	71.265923
875.962891	48.578812
875.187500	55.042877
874.412109	48.555695
873.636719	64.725555
872.861328	48.532658
872.083984	58.225407
871.308594	48.509705
870.533203	51.731476
869.755859	61.416653
868.978516	67.865593
868.203125	51.694973
867.425781	61.373383
866.648438	61.359009
865.871094	54.887329
865.093750	71.014076
864.314453	67.770363
863.537109	64.528175
862.759766	64.513176
861.980469	54.823475
861.203125	67.707420
860.423828	48.351254
859.644531	45.117409
858.865234	57.994713
858.085938	51.538979
857.306641	48.306679
856.527344	57.954697
855.748047	61.160374
854.968750	67.582825
854.187500	54.697392
853.408203	67.551933
852.626953	64.320503
851.845703	48.229393
851.066406	45.003864
850.285156	70.704300
849.503906	73.901375
848.722656	64.247513
847.941406	64.232986
847.158203	61.007561
846.376953	60.993809
845.595703	64.189552
844.812500	41.713829
844.031250	51.328571
843.248047	67.353645
842.464844	57.718769
841.681641	70.529396
840.898438	64.103317
840.115234	51.271217
839.332031	51.259804
838.548828	70.466560
837.765625	57.641655
836.980469	80.040100
836.197266	67.218796
835.412109	57.603371
834.626953	76.787537
833.843750	47.981625
833.058594	57.565269
832.273438	57.552608
831.488281	83.113289
830.703125	73.507164
829.917969	57.514744
829.130859	67.085854
828.345703	51.101864
827.558594	63.863392
826.773438	57.464531
825.986328	73.410919
825.201172	86.159309
824.414063	66.998245
823.626953	57.414619
822.839844	57.402191
822.052734	57.389778
821.265625	70.127914
820.476563	70.112793
819.689453	57.352657
818.902344	44.598026
818.113281	60.512890
817.326172	54.131493
816.537109	63.670464
815.748047	54.108311
814.958984	60.461067
814.169922	66.811119
813.380859	69.977676
812.591797	54.062145
811.802734	73.127342
811.013672	57.217937
810.222656	50.849598
809.433594	50.838821
808.642578	69.888580
807.853516	44.465149
807.062500	60.332821
806.271484	50.795868
805.480469	66.655533
804.689453	57.121296
803.898438	50.763813
803.107422	53.925232
802.316406	57.085335
801.525391	50.731895
800.732422	57.061443
799.941406	50.710686
799.148438	44.362591
798.357422	57.025730
797.564453	57.013859
796.771484	53.835224
795.978516	56.990166
795.185547	41.151024
794.392578	56.966534
793.599609	53.790588
792.806641	47.452473
792.011719	41.116982
791.218750	50.595078
790.425781	56.907730
789.630859	34.769791
788.835938	37.922878
788.042969	44.234272
787.248047	44.225197
786.453125	34.741249
785.658203	44.207085
784.863281	47.355049
784.068359	37.876301
783.271484	37.868572
782.476563	44.170994
781.681641	28.389858
780.884766	44.153019
780.089844	15.765732
779.292969	50.440102
778.496094	44.126141
777.699219	44.117207
776.904297	50.409462
776.107422	53.549229
775.308594	37.791824
774.511719	37.784203
773.714844	37.776588
772.917969	50.358646
772.119141	44.054955
771.322266	50.338406
770.523438	59.764862
769.726563	37.738663
768.927734	34.586845
768.128906	44.010815
767.330078	53.431023
766.531250	59.705101
765.732422	34.559216
764.933594	43.975689
764.134766	31.404953
763.335938	34.538578
762.535156	40.810207
761.736328	43.940731
760.935547	34.518013
760.136719	59.610207
759.335938	53.324890
758.535156	40.769791
757.734375	43.897255
756.933594	34.483891
756.132813	53.282776
755.332031	40.737625
754.531250	40.729607
753.730469	37.589165
752.929688	28.186333
752.126953	40.705601
751.326172	43.828201
750.523438	46.949585
749.720703	46.940392
748.919922	43.802464
748.117188	37.537628
747.314453	43.785347
746.511719	34.396061
745.708984	25.010441
744.906250	34.382660
744.101563	43.751232
743.298828	49.991684
742.496094	37.486481
741.691406	56.218803
740.888672	21.858627
740.083984	24.976448
739.279297	34.335964
738.476563	34.329323
737.671875	24.961954
736.867188	46.794624
736.062500	37.428474
735.257813	18.710629
734.451172	37.414047
733.646484	37.406841
